,id,fecha,altura_ola
253,50,2020-09-13 12:00:00,1.0043989304347825
254,50,2020-09-14 12:00:00,0.8437845347826085
255,51,2020-09-10 12:00:00,0.44904921833333344
256,51,2020-09-11 12:00:00,1.1183309030434783
257,51,2020-09-12 12:00:00,1.1567478391304347
258,51,2020-09-13 12:00:00,0.9954478343478261
259,51,2020-09-14 12:00:00,0.8595796095652173
260,52,2020-09-10 12:00:00,0.43813219375
261,52,2020-09-11 12:00:00,1.154343465652174
262,52,2020-09-12 12:00:00,1.1504019869565218
263,52,2020-09-13 12:00:00,0.9873098326086958
264,52,2020-09-14 12:00:00,0.8591427517391305
265,53,2020-09-10 12:00:00,0.43602859125
266,53,2020-09-11 12:00:00,1.1778710782608695
267,53,2020-09-12 12:00:00,1.1432804260869565
268,53,2020-09-13 12:00:00,0.9810262173913044
269,53,2020-09-14 12:00:00,0.8676546413043478
270,54,2020-09-10 12:00:00,0.4490091195833334
271,54,2020-09-11 12:00:00,1.1802825852173913
272,54,2020-09-12 12:00:00,1.1357374217391305
273,54,2020-09-13 12:00:00,0.9786115082608696
274,54,2020-09-14 12:00:00,0.8824686947826086
275,55,2020-09-10 12:00:00,0.47563597249999995
276,55,2020-09-11 12:00:00,1.1839921908695654
277,55,2020-09-12 12:00:00,1.131747047826087
278,55,2020-09-13 12:00:00,0.980695422173913
279,55,2020-09-14 12:00:00,0.8884511047826086
280,56,2020-09-10 12:00:00,0.50177947625
281,56,2020-09-11 12:00:00,1.1958623026086956
282,56,2020-09-12 12:00:00,1.1299563956521737
283,56,2020-09-13 12:00:00,0.9833693586956522
284,56,2020-09-14 12:00:00,0.8934962299999999
285,57,2020-09-10 12:00:00,0.52926840875
286,57,2020-09-11 12:00:00,1.2114152608695656
287,57,2020-09-12 12:00:00,1.126159934782609
288,57,2020-09-13 12:00:00,0.9837150452173913
289,57,2020-09-14 12:00:00,0.9044344226086957
290,58,2020-09-10 12:00:00,0.5685382737500001
291,58,2020-09-11 12:00:00,1.2273588217391305
292,58,2020-09-12 12:00:00,1.1201128217391305
293,58,2020-09-13 12:00:00,0.9824647395652173
294,58,2020-09-14 12:00:00,0.9057173826086959
295,59,2020-09-10 12:00:00,0.6037763933333334
296,59,2020-09-11 12:00:00,1.2435553391304348
297,59,2020-09-12 12:00:00,1.1144004869565216
298,59,2020-09-13 12:00:00,0.9816317134782607
299,59,2020-09-14 12:00:00,0.9124511417391304
300,60,2020-09-10 12:00:00,0.62339384125
301,60,2020-09-11 12:00:00,1.2578742695652172
302,60,2020-09-12 12:00:00,1.1091935695652175
303,60,2020-09-13 12:00:00,0.9800959921739131
304,60,2020-09-14 12:00:00,0.9179991073913042
305,61,2020-09-10 12:00:00,0.65125773125
306,61,2020-09-11 12:00:00,1.2668916869565219
307,61,2020-09-12 12:00:00,1.1071840173913043
308,61,2020-09-13 12:00:00,0.9786905939130438
309,61,2020-09-14 12:00:00,0.9238367747826087
310,62,2020-09-10 12:00:00,0.7086653875
311,62,2020-09-11 12:00:00,1.2705480086956522
312,62,2020-09-12 12:00:00,1.1101430869565216
313,62,2020-09-13 12:00:00,0.9798609286956521
314,62,2020-09-14 12:00:00,0.9252452099999999
315,63,2020-09-10 12:00:00,0.7967523325
316,63,2020-09-11 12:00:00,1.2740402000000004
317,63,2020-09-12 12:00:00,1.114649847826087
318,63,2020-09-13 12:00:00,0.9834756691304346
319,63,2020-09-14 12:00:00,0.9283484317391305
320,64,2020-09-10 12:00:00,0.9021870225000002
321,64,2020-09-11 12:00:00,1.277205965217391
322,64,2020-09-12 12:00:00,1.1191782217391304
323,64,2020-09-13 12:00:00,0.9880227360869563
324,64,2020-09-14 12:00:00,0.933805844347826
325,65,2020-09-10 12:00:00,1.0076793329166667
326,65,2020-09-11 12:00:00,1.2781416652173911
327,65,2020-09-12 12:00:00,1.121892095652174
328,65,2020-09-13 12:00:00,0.9951150743478262
329,65,2020-09-14 12:00:00,0.9312017095652173
330,66,2020-09-10 12:00:00,1.1086041295833333
331,66,2020-09-11 12:00:00,1.2768242565217391
332,66,2020-09-12 12:00:00,1.1230573304347826
333,66,2020-09-13 12:00:00,1.0049116486956524
334,66,2020-09-14 12:00:00,0.928760843478261
335,67,2020-09-10 12:00:00,1.1903517291666665
336,67,2020-09-11 12:00:00,1.273485456521739
337,67,2020-09-12 12:00:00,1.1245244217391304
338,67,2020-09-13 12:00:00,1.0158081713043474
339,67,2020-09-14 12:00:00,0.9320782004347825
340,68,2020-09-10 12:00:00,1.2225691804166667
341,68,2020-09-11 12:00:00,1.2725044521739128
342,68,2020-09-12 12:00:00,1.127411095652174
343,68,2020-09-13 12:00:00,1.0262843173913045
344,68,2020-09-14 12:00:00,0.9445683904347828
345,69,2020-09-10 12:00:00,1.23585230875
346,69,2020-09-11 12:00:00,1.2754717826086956
347,69,2020-09-12 12:00:00,1.1310165086956523
348,69,2020-09-13 12:00:00,1.0362692000000002
349,69,2020-09-14 12:00:00,0.9566654530434786
350,70,2020-09-10 12:00:00,1.269125315
351,70,2020-09-11 12:00:00,1.2796025782608695
352,70,2020-09-12 12:00:00,1.1352182739130432
353,70,2020-09-13 12:00:00,1.0471642782608697
354,70,2020-09-14 12:00:00,0.9787119752173912
355,71,2020-09-10 12:00:00,1.3091091558333332
356,71,2020-09-11 12:00:00,1.2864832565217392
357,71,2020-09-12 12:00:00,1.1378831869565218
358,71,2020-09-13 12:00:00,1.056594947826087
359,71,2020-09-14 12:00:00,1.0009330439130435
360,72,2020-09-10 12:00:00,1.3424879025
361,72,2020-09-11 12:00:00,1.2930857000000002
362,72,2020-09-12 12:00:00,1.1381152217391306
363,72,2020-09-13 12:00:00,1.0637815782608693
364,72,2020-09-14 12:00:00,1.023444362173913
365,73,2020-09-10 12:00:00,1.35756693
366,73,2020-09-11 12:00:00,1.2999963217391304
367,73,2020-09-12 12:00:00,1.1381023260869565
368,73,2020-09-13 12:00:00,1.0709665217391304
369,73,2020-09-14 12:00:00,1.0460460447826085
370,74,2020-09-10 12:00:00,1.3702768583333331
371,74,2020-09-11 12:00:00,1.3084505347826088
372,74,2020-09-12 12:00:00,1.136275456521739
373,74,2020-09-13 12:00:00,1.0808018999999998
374,74,2020-09-14 12:00:00,1.082899352173913
375,75,2020-09-10 12:00:00,1.3932307875
376,75,2020-09-11 12:00:00,1.3138354217391308
377,75,2020-09-12 12:00:00,1.1341698695652171
378,75,2020-09-13 12:00:00,1.091812947826087
379,75,2020-09-14 12:00:00,1.1322582
380,76,2020-09-10 12:00:00,1.4215717874999998
381,76,2020-09-11 12:00:00,1.316946191304348
382,76,2020-09-12 12:00:00,1.1344178434782608
383,76,2020-09-13 12:00:00,1.103418882608696
384,76,2020-09-14 12:00:00,1.1896619608695653
385,77,2020-09-10 12:00:00,1.4520898416666668
386,77,2020-09-11 12:00:00,1.3213724391304351
387,77,2020-09-12 12:00:00,1.1369272260869567
388,77,2020-09-13 12:00:00,1.1140949391304347
389,77,2020-09-14 12:00:00,1.2464489130434782
390,78,2020-09-10 12:00:00,1.4813967875000005
391,78,2020-09-11 12:00:00,1.326845708695652
392,78,2020-09-12 12:00:00,1.1414370826086955
393,78,2020-09-13 12:00:00,1.1234306913043477
394,78,2020-09-14 12:00:00,1.2999332260869565
395,79,2020-09-10 12:00:00,1.5032944624999998
396,79,2020-09-11 12:00:00,1.332280382608696
397,79,2020-09-12 12:00:00,1.144628839130435
398,79,2020-09-13 12:00:00,1.130869430434783
399,79,2020-09-14 12:00:00,1.342856
400,80,2020-09-10 12:00:00,1.5152782791666668
401,80,2020-09-11 12:00:00,1.3371685260869564
402,80,2020-09-12 12:00:00,1.1485358391304348
403,80,2020-09-13 12:00:00,1.138192556521739
404,80,2020-09-14 12:00:00,1.3693415304347827
405,81,2020-09-10 12:00:00,1.522412291666667
